,Date,Tweets
492,2020-07-31,Planning to post each of my trades from Monday onwards... keeping myself accountable. #SPY #TSLA #OptionsTrading
493,2020-07-31,"So, things happened today ...
1) broke my own rules of risk / trade
2) that too while working my job
3) stop limit for options doesn’t work always 
4) got wiped out 🤦‍♂️( literally)
5) long way back 
#TSLA #SPY #Emotions 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️"
494,2020-07-31,Just increased my #tsla holding @elonmusk $tsla Watch it rise and rise. S&amp;P 500 but don’t forget what 400 has to do as well 🤔
495,2020-07-31,@squawksquare A lot of selling... :/ Will hopefully change course next week. And two weeks after that we have The Announcement. Am long so short term doesn’t matter too much but still want #TSLA to be strong for inclusion.
496,2020-07-31,Tesla insurance will revolutionize the insurance industry. #TSLA
497,2020-07-31,"RT @TheHistoryU: Tesla, Caesar, Napoleon, Alexander the Great and More! Check out my shirts :) #history #historynerd #historynerds #history…"
498,2020-07-31,"#TSLA chart https://t.co/jPPnGZniu9 via https://t.co/U2r4UVPChD 

Way too divergent on these counts to enter any trade with confidence or good r/R. The blue bull count is valid down to $1367. Maybe a better entry next week?"
499,2020-07-31,"Lemme in the nikola factory, i gotta take a #nikolatwo #nklaq $tsla #tsla https://t.co/qGj68hGF8n"
500,2020-07-31,"Tesla, Caesar, Napoleon, Alexander the Great and More! Check out my shirts :) #history #historynerd #historynerds #historylovers #rome #romanempire #tesla #tsla #elonmusk

https://t.co/aCA0rkQNFz https://t.co/blJjcG0P9j"
501,2020-07-31,"Ron Baron #TSLA
1. Got initial shares @ $3
2. Met Elon and test drive the Roaster
3. Sold all @ $30
4. 2013 realized mistake after meeting Elon again
5. 2014-2016 Accumulate 1.66 mil shares @ $219
6. Hold forever"
502,2020-07-31,"@TheJoeWoo @agahut @Nicko92127419 @InovioPharma @realDonaldTrump Yes! Some are saying #TSLA not doing marketing &amp; went to success... that's wrong! #TSLA just didn't spend money for ads but Elon Must is doing marketing everywhere including social media - he himself is a brand, being good or bad personality, &amp; he created the viral effect!"
503,2020-07-31,"RT @JasameSmith: These ""BLOWOUT"" earnings can BLOW ME 😡#tsla #tslaq"
504,2020-07-31,RT @RatingsNetwork: Plug it in: Electric car charging station numbers are rising $TSLA #TSLA #Technology #Automotivetechnology #Industrialt…
505,2020-07-31,Plug it in: Electric car charging station numbers are rising $TSLA #TSLA #Technology #Automotivetechnology #Industrialtechnology https://t.co/3ZlAacbq24
506,2020-07-31,"RT @tq_equities: $TSLA breaks below 20-day moving average for the first time  since April 3rd: https://t.co/ximNSpteIt
Sentiment: Bearish #…"
507,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
508,2020-07-31,RT @MoolahMitch: BBG: 17yr old Florida teenager arrested for Twitter hack that comprised 130 major accounts. #TWTR #TSLA
509,2020-07-31,RT @MoolahMitch: BBG: 17yr old Florida teenager arrested for Twitter hack that comprised 130 major accounts. #TWTR #TSLA
510,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
511,2020-07-31,"$TSLA breaks below 20-day moving average for the first time  since April 3rd: https://t.co/ximNSpteIt
Sentiment: Bearish #TSLA #Tesla"
512,2020-07-31,"Apple is valued at $1842B now LMAO. I guess since everyone was comparing tesla to apple of cars, it only makes sense that #AAPL behaves like #TSLA stock to make it a full circle! This market is nuts #SPY420 #StonksOnlyGoUp"
513,2020-07-31,"Tesla Inc closed at $1430.76 (-3.81%) 🔴 Market Cap is now $266.849B
#TSLA #TSLAQ #Tesla #TeslaMotors #NASDAQ #EV #Automotive"
514,2020-07-31,"RT @kyle_times: The balls on this guy, unreal #nklaq #tsla $tsla"
515,2020-07-31,"The balls on this guy, unreal #nklaq #tsla $tsla https://t.co/OlFkz1qiIq"
516,2020-07-31,"“I see in the United States increasingly much more complacency and entitlement.” - @elonmusk 

A CEO that actually understands what’s happening.🙌🏻
#TSLA $TSLA"
517,2020-07-31,Price so low I might just gobble up some more shares #tsla
518,2020-07-31,BBG: 17yr old Florida teenager arrested for Twitter hack that comprised 130 major accounts. #TWTR #TSLA
519,2020-07-31,"Today Tesla acquired bond for a lower than market price. This means the company gets 780mil in cash for operation which will speed  their projects faster and faster. In another word, buy #TSLA!!!"
520,2020-07-31,Car companies think that numerous factories that make internal combustible engines are assets. In a technological revolution they are actually liabilities. #TSLA #GreenPrintsGreen #TeslaSolar
521,2020-07-31,"You just have to love late Friday #TSLA plays, so much upside for so little risk #winning"
522,2020-07-31,RT @TeslaMotorsClub: .@elonmusk Talks Up @Tesla's Big Hiring Spree #Tesla #TSLA #Gigafactory #TeslaGigafactory #TeslaMotorsClub https://t.c…
523,2020-07-31,@squawksquare 21 EMA has been support on #tsla for last 3 months. It is possible it could pin at 1450 today.🙂
524,2020-07-31,RT @TeslaMotorsClub: .@elonmusk Talks Up @Tesla's Big Hiring Spree #Tesla #TSLA #Gigafactory #TeslaGigafactory #TeslaMotorsClub https://t.c…
525,2020-07-31,RT @TeslaMotorsClub: .@elonmusk Talks Up @Tesla's Big Hiring Spree #Tesla #TSLA #Gigafactory #TeslaGigafactory #TeslaMotorsClub https://t.c…
526,2020-07-31,.@elonmusk Talks Up @Tesla's Big Hiring Spree #Tesla #TSLA #Gigafactory #TeslaGigafactory #TeslaMotorsClub https://t.co/5lpOnttuPH
527,2020-07-31,"Depotupdate zum 31.07.20 --&gt;+353%
$mor  $nio $ag #tsla #varta #mcphy  #dax #put #hebeldepot #awsx
https://t.co/2j3O4vZSm3 https://t.co/caXzd2KXOm"
528,2020-07-31,Tesla's buy rating reiterated at Jefferies Financial Group Inc. https://t.co/BYBUEipbyl $TSLA #TSLA via @RatingsNetwork
529,2020-07-31,"#TESLA lost steam after going thru the red zone. Time zones indicate of new buy/sell opportunities!
#TSLA #NASDAQ #SP500 #DJI #StockMarket https://t.co/3jvpLZ4DSk"
530,2020-07-31,#TSLA chart https://t.co/3BUt5TQN3N via https://t.co/bQm6c0iKar
531,2020-07-31,Good time to buy #tsla while their down today?🤔
532,2020-07-31,"Since March 23, Apple has gained more in market share than the entire market share of Tesla, Walmart, and McDonald's COMBINED

#AAPL #TSLA #WMT #MCD #StockMarket"
533,2020-07-31,Come on @elonmusk #tesla #teslashortshorts #teslashorts #TSLA https://t.co/YISTq3sn7z
534,2020-07-31,"@OTTOTweeting $TSLA #TSLA stats:

Share Price: $1439.17
Market Cap: 294.43B
P/E Ratio: 765.56
Dividend Yield: -
1Y Return: 515.66%
1M Return: 37.75%

#CashTagBot #Fintwit"
535,2020-07-31,$TSLA Showing Signs of Further Need for Consolidation - #TSLA TradingView https://t.co/UMOGVebLAX
536,2020-07-31,"Looks like #TSLA did bounce at 1433, but was not as strong of a bounce as main markets. Retest will be critical given how close to end of day we are"
537,2020-07-31,"RT @HarmonicCharts: @tslaqpodcast I have significantly lower targets for the longer t/f but take it 1 step at a time

#TSLA $TSLA #TESLA…"
538,2020-07-31,"RT @HarmonicCharts: @tslaqpodcast I have significantly lower targets for the longer t/f but take it 1 step at a time

#TSLA $TSLA #TESLA…"
539,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
540,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
541,2020-07-31,"Just loaded up on more #HZM as Horizonte Minerals is the best #nickel play out there imo.  Financing will send this one sky high.  Time is ticking, Elon is asking!  #tsla #nkla"
542,2020-07-31,"RT @TurroT22: Look at the turnaround play $SIX &amp; $PLAY did
$MGM &amp; $CZR riding on hope
#TSLA is in its own 🌏
Ill wait for #BAC &amp; #WFC 
#NAT…"
543,2020-07-31,"Twitter says hackers used phone to fool staff, gain access https://t.co/ZFk1aHaC6P #tsla"
544,2020-07-31,"@tslaqpodcast I have significantly lower targets for the longer t/f but take it 1 step at a time

#TSLA $TSLA #TESLA 

GL:)"
545,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
546,2020-07-31,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
547,2020-07-31,"$SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA chart is playing out

And e'one woz tellin me it was goin to the moon

More like crash landing......😁

#TESLA $TSLA $TESLA #techs $Nasdaq

cc @elonmusk https://t.co/uP6DrCFWzp"
548,2020-07-31,#TSLA &amp; #SPCE stonck’s 😂 just my thoughts today https://t.co/GSnMzsqk6e
549,2020-07-31,"#Tesla #TSLA 

Sellers coming in !! https://t.co/9Hf4Scn3oS"
550,2020-07-31,20D target reached below it watch out - #TSLA chart https://t.co/utYUHnCvyJ
551,2020-07-31,TSLA - Where are we now? - #TSLA TradingView https://t.co/bXTMYe4sP5
552,2020-07-31,@Jellis1905 @Tesla @elonmusk @Kristennetten I hope the #TSLA will be #UpUpUp this year 😎
553,2020-07-31,"Tesla Inc is now $1454.32 (-2.23%) 🔴
#TSLA #TSLAQ #Tesla #TeslaMotors #NASDAQ #EV #Automotive"
554,2020-07-31,"Just went through my trading history where I had #NIO for $2.63, #TSLA for $380, #NVAX for $73 and #CPE for .43 - I fucked up."
555,2020-07-31,"You just need 3 stock in this market $AAPL $AAPL
#AMZN $AMZN 
#TSLA $TSLA . 
🤣🤣"
556,2020-07-31,1430 downside risk potential - #TSLA chart https://t.co/L5PYX1m7xe
557,2020-07-31,RT @jeremyparkeraim: #TILS #TSLA US market recognise the significant of the patent and stemprinter shares . Fomo kicks in people pay higher…
558,2020-07-31,"Look at the turnaround play $SIX &amp; $PLAY did
$MGM &amp; $CZR riding on hope
#TSLA is in its own 🌏
Ill wait for #BAC &amp; #WFC 
#NAT &amp; #TPR will be a while until profitability.. take the #dividends 
#PLNHF has done right by me..
Last and least of all #X my one and only #commodity play https://t.co/uggXmv4d9N"
559,2020-07-31,"Come check out the 5 minutes rule for trading options 
https://t.co/4P7sjwqDJz
#Stocks #AMZN #AAPL #TSLA #CMG #NFLX"
560,2020-07-31,Amazon stock price target raised to $3800 from $3300 at Canaccord Genuity #AMZN #APPL #TSLA #NIO #BULLISH #NASDAQ #$MRNA
561,2020-07-31,"TSLA failed to break declining trend line
#TSLA chart https://t.co/rBA5jp4uAa via https://t.co/bIhqte5mik"
562,2020-07-31,It is not an investment advise. Pls. just check in and see yourself 🤑🏄‍♂️ #cryptocurrencies #NYSE #NASDAQ #NASDAQ100 $KULR $INKW #TSLA #Euro #dolar #dolar7 https://t.co/Vn8hT40hXI
563,2020-07-31,#tils #tsla flying back up in America! 💥💥💥💥💥
564,2020-07-31,"Now that I have 32 different CFD-Positions to manage, there is no danger that I could become a Stock-Trader again. 
So I can make one Exception of No Stock-Trading and that are Hype Stocks like Tesla with SL ! I want Revenge ! #TSLA https://t.co/BmGDaaXRIg"
565,2020-07-31,"RT @RatingsNetwork: Amazon closer to launching satellites, upping internet reach $TSLA #TSLA #Technology #Space #Aerospaceanddefense https:…"
566,2020-07-31,"Amazon closer to launching satellites, upping internet reach $TSLA #TSLA #Technology #Space #Aerospaceanddefense https://t.co/T7EeGq6qZ3"
567,2020-07-31,#TSLA 1433 price will be support if it drops that far
568,2020-07-31,#TILS #TSLA US market recognise the significant of the patent and stemprinter shares . Fomo kicks in people pay higher and higher for stemprinter as well. Billion Mcap company 🚀❤️🚀💥
569,2020-07-31,"+$135 in 30 minutes | Small Account Trade Log | [Day Trading]
Watch how I did it on my youtube channel EZPrime Trader
https://t.co/MRfltecdsa

#daytrading  #daytrade #optionsscalping #OptionsTrading #investing  #TSLA https://t.co/rUrNvp7Nkd"
570,2020-07-31,"The Terrifying Future For Stocks https://t.co/G4ZLbhB7Gt via @wordpressdotcom 

#TSLA #Kodak #Bitcoin #StockMarket"
571,2020-07-31,"RT @skilly_tweet: New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept alwa…"
572,2020-07-31,#TSLA JULY 31 1555 calls closed @ 1.44
573,2020-07-31,"People know @Tesla as a smartest car. A fastest car. A greenest car. But move over @volvocars, it is also the safest car to drive and per the #TSLA impact report, becoming safer to manufacturer. Tesla is not competing, but rather creating a new category of transportation https://t.co/e7o7bSprJQ"
574,2020-07-31,"Lookout below, #TSLA has some strong red candles spiking through yesterday's close. Massive sell off"
575,2020-07-31,"RT @JasameSmith: I'm about to open a fundraiser, so you can pay me for my great research as well.

LET'S OWN THE #TSLA TURD BUCKETS!!!! #TS…"
576,2020-07-31,"#TSLA chart https://t.co/ZEuHhYmn5B via https://t.co/U2r4UVPChD 

Still an active bearish sequence at work here in $TSLA. Not sure how I feel about going short over the weekend. It seems Mondays have been green in the markets forever..."
577,2020-07-31,"RT @JasameSmith: I'm about to open a fundraiser, so you can pay me for my great research as well.

LET'S OWN THE #TSLA TURD BUCKETS!!!! #TS…"
578,2020-07-31,"These ""BLOWOUT"" earnings can BLOW ME 😡#tsla #tslaq"
579,2020-07-31,"#TSLA JULY 31 1555 calls bought @ 4.20 Bought 3 #intraday

#TSLA JULY 31 1400 puts closed

#slv 8/28 27calls closed @.38 eying another entry\"
580,2020-07-31,"RT @skilly_tweet: New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept alwa…"
581,2020-07-31,"Tesla stock technical analysis: watching falling price channel
https://t.co/Kix3ugsm2W

#Tesla #TSLA"
582,2020-07-31,NIO $nio Stock Can Override Tesla (TSLA) in China Like Huawei Outperforms Samsung #tsla #stocks #li  https://t.co/73Y4MafkS9
583,2020-07-31,Patiently waiting on $TSLA to make a move https://t.co/RvSmfUvtiq #TSLA
584,2020-07-31,"RT @skilly_tweet: New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept alwa…"
585,2020-07-31,"RT @skilly_tweet: New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept alwa…"
586,2020-07-31,"Gold in a Tesla moment

#gold
#TSLA"
587,2020-07-31,"RT @TrendSpider: $TSLA #TSLA Holding steady..

https://t.co/rz4hBZ0pA3"
588,2020-07-31,"RT @skilly_tweet: New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept alwa…"
589,2020-07-31,"New study on fuel cell vs. battery is clear on the outcome: ""No matter how you twist or turn it, the battery concept always stays ahead,"" sums up study author Wolfgang Klebsch.
#NKLA #TSLA #H2 
#CleanTechWins
cc ⁦@WholeMarsBlog⁩
 https://t.co/Zwr3UdCWz5"
590,2020-07-31,RT @JasameSmith: Elon better not tweet tonight so I can get some sleep😡🤬#tsla #tslaq
591,2020-07-31,"RT @RatingsNetwork: Twitter says hackers used phone to fool staff, gain access $TSLA #TSLA #Technology #Socialmedia #Onlinemedia https://t.…"
592,2020-07-31,"Twitter says hackers used phone to fool staff, gain access $TSLA #TSLA #Technology #Socialmedia #Onlinemedia https://t.co/2288QChwHn"
593,2020-07-31,RT @LeRebuleaux: Guys like Alexander Karp (of @PalantirTech) and @elonmusk will be the ones who save Western Civilization; and humanity. #T…
594,2020-07-31,"Thoughts:
1) #NVDA may be undervalued. They have a strong lead in what could be a multi-trillion $ yearly market by mid 2030s.
2) It validates #TSLA approach to fully autonomous driving. Imho they are going to be the first to ship it commercially."
595,2020-07-31,"Guys like Alexander Karp (of @PalantirTech) and @elonmusk will be the ones who save Western Civilization; and humanity. #TSLA $TSLA
https://t.co/O2M7AXhKbU"
596,2020-07-31,"That was not Apple but the fu... Tesla. Also a huge Market Cap of 270 Billion USD and I wanted to say that I will never Invest in this Company. But https://t.co/7UASQclHFr is smarter than we are and such a huge Market Cap shows a big Quality.
Here the Chart of Apple.  #TSLA #AAPL https://t.co/Bv5btM608X"
597,2020-07-31,Should @Tesla do a stock split? @elonmusk #Tesla #TSLA
598,2020-07-31,"Invest in #tsla, later sell it to buy a #Tesla. Am I still invested in #tsla?"
599,2020-07-31,"RT @AlphaTraining1: #Tesla Battery Energy Density Gains From Panasonic, Comparing #TSLA Earnings https://t.co/fKiQtrcD2p  #renewableenergy…"
600,2020-07-31,"#Tesla Battery Energy Density Gains From Panasonic, Comparing #TSLA Earnings https://t.co/fKiQtrcD2p  #renewableenergy https://t.co/xOnXw9KU4u"
601,2020-07-31,@elonmusk He’s just trying to get #TSLA stock down a bit.
602,2020-07-31,"I mean, it costs a lot of money to short #tsla based on conspiracy theories."
603,2020-07-31,"@ctkulp You stay mad, I’ll stay rich from #TSLA. OK? 😂 https://t.co/4NaDEbPx8r"
604,2020-07-31,"RT @fashion51492125: My SpaceX fan mask 😍😍 Do you Like it?  
You Can get one here : 👇👇
https://t.co/sR8Fp7EKY6

#SpaceX #NASA #ElonMusk #El…"
605,2020-07-31,"RT @SpiderMan_3s: $SPY Support and Resistance (Pivots) for Fri 7/31/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $J…"
606,2020-07-31,"RT @TrendSpider: $TSLA #TSLA Holding steady..

https://t.co/rz4hBZ0pA3"
607,2020-07-31,"$TSLA #TSLA Holding steady..

https://t.co/rz4hBZ0pA3"
608,2020-07-31,"$SPY Support and Resistance (Pivots) for Fri 7/31/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ

#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZN https://t.co/OqvDu9L6ft"
609,2020-07-31,"@stoolpresidente Pooorn Ron. Ron loses money. #DDTG Global makes average Joe’s money. @stoolpresidente makes the suits cry. No job, yet making a living. Pandemic paychecks. #AMZN #ZYNE #TSLA"
610,2020-07-30,"I hear a ton of people (bears) saying $TSLA / #TSLA (@Tesla) shares have topped out. 🙄🚙🔋

When did you buy in, and what's your average? Are you selling soon? 🔜💸"
611,2020-07-30,"2020 stock market crash wasn't all bad. At least I know what stocks to buy if market crashes again !!

#StockMarket #pandemic #tsla #AMZN #MSFT #AAPL"
612,2020-07-30,"Wings! 

#Cybertruck #Tesla #TSLA https://t.co/cZIM1MHzyu"
613,2020-07-30,"@CordovaTrades Bought 10 #TSLA puts $5 01/22/2022 at $.18 the other day. They're break even today. I call them my #MuskInJail puts. #Graduallythensuddenly, LOL #Teotwawki but I feel fine."
614,2020-07-30,@KhangNguyenBui2 That #AppI stock split is sweet! I can’t wait for Aug 24th as a retail trade. I wouldn’t mind a  #TSLA stock split too.
615,2020-07-30,@TripleDTrader I’d love a #TSLA stock split too.
616,2020-07-30,@elonmusk time to split #TSLA 12 for 1 to make the stock more accessible ? Thoughts?
617,2020-07-30,Cold Cut: @Tesla should do a 7:1 stock split.. What y'all think? #TSLA #Tesla #AAPL
618,2020-07-30,"My SpaceX fan mask 😍😍 Do you Like it?  
You Can get one here : 👇👇
https://t.co/sR8Fp7EKY6

#SpaceX #NASA #ElonMusk #ElonReadyResilient #elonamobile #ElonEd #TSLA #tslaq #lingerieday #WholeNewGame #WholeNewGame #Isaias #BBErica #lockdownextension #atodoslesgustamenosami https://t.co/M4XkXHUeKw"
619,2020-07-30,"Bought a Pebble long ago. Lovely watch. After doing some #mariekondo today, found its box. Look at it... #TSLA should I keep it? https://t.co/OvxsDCrHWo"
620,2020-07-30,"Welcome. Wanna start trading. Join Etoro and trade Crypto and traditional stocks. Simple and Easy.

Click my referal and we both get 50 Dollars in reward.

https://t.co/swMgBRoawE

#Etoro #Crypto #Bitcoin  #Trading #EtoroTrading #3millionsleft #xrp #trx #btc  #tsla #Amazon"
621,2020-07-30,@Asphaltech @TESLAcharts Cherrypicking. We all now #tsla deliveries is as volatile as the stock.  YoY sales are interesting. You can cherrypick as much as Gordon as u want. 😂
622,2020-07-30,"“#TSLA will make fabulous short shorts in radiant red satin with gold trim,” adding in a second tweet, “Will send some to the Shortseller Enrichment Commission to comfort them through these difficult times.” https://t.co/64MBjPScHD"
623,2020-07-30,"@jimmyolsenblues @NorthmanTrader #TSLA is just starting its S curve. Has 1% of market share or even a bit less. It's normal to make less money.

Apple however is on the way out. Nokia. Kodak. A fully mature and saturated industry. Two totally different scenarios.

But it's hard to get that short timed well."
624,2020-07-30,RT @JasameSmith: Elon better not tweet tonight so I can get some sleep😡🤬#tsla #tslaq
625,2020-07-30,"$TSLA finds buyers around 1471.00 for the third day in a row: https://t.co/CYStl4EpEo
Sentiment: Neutral #TSLA #Tesla"
626,2020-07-30,"@Inconforme75 @DavidGalanBolsa ""Tesla stock is too high imo"" (Elon Musk, May1, #TSLA 700$)"
627,2020-07-30,Is p/e 770 a lot? #tesla #tsla
628,2020-07-30,"#TSLA chart https://t.co/L635BbjaI8 via https://t.co/U2r4UVPChD 

Get ready for some fireworks."
629,2020-07-30,"RT @RichFInvesting: $NIO Credit to Kelly from the NIO FB group for sharing, huge news for the German expansion rollout!

My two main videos…"
630,2020-07-30,"Often Traders say that the not made Wins are worse than the made Losses. I never understood this until Tesla. I had the Stock and sold it a few days before a +600% Rally. 
And the Total Loss with Wirecard. These 2 Disasters made it impossible to be a Stock Trader anymore. #TSLA https://t.co/NjWAbpMCKf"
631,2020-07-30,Elon better not tweet tonight so I can get some sleep😡🤬#tsla #tslaq
632,2020-07-30,"Which one of these #stocks is overpriced?

$SHOP $NVDA $OSTK $TSLA
#SHOP #NVDA #OSTK #TSLA"
633,2020-07-30,RT @indusraven: They are all playing real-life char. of Teddy Daniels (From Movie Shutter island) &amp; at the end of the day they bring back i…
634,2020-07-30,#tsla Trump stole my move. you all ready for round two Tesla pump? Get your checks ready on your mark get set go. https://t.co/JOJgDkrZRq
635,2020-07-30,"They are all playing real-life char. of Teddy Daniels (From Movie Shutter island) &amp; at the end of the day they bring back into reality by #TSLA folks (Dr. John 
Cawley 🤣)...But again the next day their cassette play from zero! @elonmusk https://t.co/X3L1mroRzv"
636,2020-07-30,"RT @finance_value: #TSLA overvalued, $SPAQ undervalued"
637,2020-07-30,Hard work beats talent any day IG @ascendtrades follow my group show love and or come learn with the squad !!! BLESS DAY ALL #OptionsTrading #Stock #TSLA https://t.co/4vSK5OS2JQ
638,2020-07-30,"@elonmusk For the loyal @Tesla fans, it would be nice if #cybertruck first batch of production of the tri-motor trucks were ""Special Edition"" . Thrusters or something else? $TSLA #TSLA"
639,2020-07-30,"#TSLA overvalued, $SPAQ undervalued"
640,2020-07-30,"Does $SPY end positive today? (Currently -0.66% today) 
#TSLA #AMZN #AAPL #SPY"
641,2020-07-30,"Prediction: by August 31, #tsla will reach $2000"
642,2020-07-30,"RT @winvesta: Invest in US stocks from India. Zero fees, Zero commission, Zero hassle. Open an account in minutes and start building your g…"
643,2020-07-30,TSLA: Targets and strategies. - #TSLA chart https://t.co/qRQVCCjI2Z
644,2020-07-30,"Be cautious of #analysts, #hedgefund &amp; #mutualfund managers who play around with your money. Articles like this are written to influence your investment strategy.
If #NIO
is expensive what about #TSLA? 😊
#StockMarket #corruption #marketmanipulation
https://t.co/bKn3IEK1kc"
645,2020-07-30,"RT @FNECorp: In preparation for North American deployment, FNEC has opened discussions with numerous local assembly partners and has narrow…"
646,2020-07-30,Crash #SP500 #TSLA #amzn #NASDAQ
647,2020-07-30,"+$157 in 30 minutes | Small Account Trade Log | [Day Trading]
Watch how I did it on my youtube channel EZPrime Trader
https://t.co/2SRGEe9u2q

#daytrading  #daytrade #optionsscalping #OptionsTrading #investing  #TSLA https://t.co/BP8C2TNj1O"
648,2020-07-30,"Bad economic outlook coupled with weak price action.  The #SP500 breached $321 and #TSLA will follow.  Expecting a huge move to the downside, adding through $1450 and reiterating targets.
 #NinjaTrader https://t.co/Ox7SDArla0"
649,2020-07-30,"#TSLA filled gap from yesterday's close, now selling off again under today's open.
#SP500 is rolling over badly. Lost 2 challenges to open price, no attempt at all to fill gap.
#naadaq had an early pop but is now rolling over badly too, crashed under open price."
650,2020-07-30,@sapna987 gogreen #tsla @mftdious
651,2020-07-30,Well go big in Texas or go home 🤣￼@Tesla @elonmusk #TSLA https://t.co/93uUenFLaj
652,2020-07-30,@TriTexan @ihors3 @SEC @Tesla Those who are spreading rumors and slandering #TSLA might not even have any bets against it. The current level of shorting is below 15 mm shares available from convertible bonds. There are no real ideological short bets against @Tesla now.
653,2020-07-30,#TSLA - #TSLA - TradingView - https://t.co/vKqpUoW99g
654,2020-07-30,Very very bad situation #SP500 is crashing? It s better sell ...quickly. gloomy clouds are arriving.  STRONG SELL . #NASDAQ #spx #tsla #AMZN #MSFT #future in August is better sell and go away
655,2020-07-30,"RT @RichFInvesting: $NIO Credit to Kelly from the NIO FB group for sharing, huge news for the German expansion rollout!

My two main videos…"
656,2020-07-30,"Do you remember this picture from VISLINK.

This is where you can find that picture

https://t.co/6jJ2X8u3Jy

------Skip to minute 59:26-------------------------

#VISLINK #VISL #VIDEO #TSLA

This is not advice to buy / hold / sell a VISL stock https://t.co/DSMJdBTd3s"
657,2020-07-30,"@elonmusk Oceanic - Insanity - Pure 90’s Rave

I dare you to try listening to this and not jump around!
https://t.co/Yp67SYjaVi
 #TSLA"
658,2020-07-30,"RT @winvesta: Invest in US stocks from India. Zero fees, Zero commission, Zero hassle. Open an account in minutes and start building your g…"
659,2020-07-30,"RT @RichFInvesting: $NIO Credit to Kelly from the NIO FB group for sharing, huge news for the German expansion rollout!

My two main videos…"
660,2020-07-30,Just watched a new Corvette get smoked by a SUV Model X P100D on YouTube. #TSLA
661,2020-07-30,"$NIO Credit to Kelly from the NIO FB group for sharing, huge news for the German expansion rollout!

My two main videos discussing NIO (and specifically expansion in the first vid):
https://t.co/oFB3Ml1J9G
https://t.co/9Ivp7WL8XZ

#NIO #TSLA #StockMarket $TSLA #Stocks #NIOGermany https://t.co/TUPNwok1Qh"
662,2020-07-30,Some thoughts on my #TSLA trade. The regression bands were useful to identify the top at 1.7k to 1.8k. Now we‘re at a retrace at 1.5k. I sold 65% of my holdings. The remaining 35% I will hold. Overall it’s noteworthy that it moved up around 10% pretty fast. #Tesla #trade #stocks
663,2020-07-30,"@AlternateJones Too bad i couldnt buy on my broker in this big dip, still happy i bought the right stock. #TSLA"
664,2020-07-30,"RT @SpiderMan_3s: $SPY Support and Resistance (Pivots) for Thur 7/30/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $…"
665,2020-07-30,"@PaperChasinSnow Are you looking for help investing and building a safe, reliable and diversified stock portfolio? Check us out! #lexingtoncapital #stocks #investing #tsla #AAPL #Apple $SPY $BAB"
666,2020-07-30,"RT @daniielzarr: How to lose 9 thousand dollars in 30 days, story by Daniel. 

#tsla #robinhood #wsb https://t.co/hCTTGf7SBP"
667,2020-07-30,"Hi Are you looking for help investing and building a safe, reliable and diversified stock portfolio? Check us out! #lexingtoncapital #stocks #investing #tsla #AAPL #Apple $SPY $BABA #COVID19"
668,2020-07-30,"Hey Are you looking for help investing and building a safe, reliable and diversified stock portfolio? Check us out! #lexingtoncapital #stocks #investing #tsla #AAPL #Apple $SPY $BABA"
